1.931624e+14 5.562607e+04 2.280221e+08 1.153660e+04 4.501105e+19 6.294603e+15 4.251965e+18 2.300519e+22 5.627866e+19 6.056860e+13 1.707755e+14 1.742583e+13 1.423855e+16 3.236519e+12 1.103106e+17 1.041665e+13 5.262325e+13 8.620049e+06 7.213398e+12
1.830115e+14 5.471011e+04 2.280787e+08 1.208050e+04 4.756044e+19 6.238015e+15 4.987191e+18 2.119026e+22 6.725099e+19 7.287452e+13 1.575461e+14 1.892043e+13 1.365042e+16 2.827218e+12 1.318173e+17 9.514837e+12 5.216266e+13 8.875970e+06 7.102495e+12
1.886090e+14 4.937260e+04 2.207662e+08 1.253291e+04 4.508205e+19 6.609366e+15 4.502165e+18 2.038941e+22 6.304085e+19 6.130694e+13 1.713170e+14 1.960043e+13 1.582247e+16 3.042774e+12 1.197010e+17 1.023673e+13 4.453366e+13 9.102342e+06 6.559116e+12
2.047049e+14 5.180441e+04 2.077488e+08 1.283280e+04 4.904818e+19 6.682558e+15 4.919285e+18 2.028752e+22 6.382251e+19 6.049118e+13 1.685170e+14 1.663352e+13 1.422743e+16 2.951706e+12 1.197713e+17 9.243251e+12 4.448348e+13 8.710545e+06 7.159433e+12
1.725307e+14 4.932472e+04 2.245421e+08 1.226775e+04 4.894582e+19 6.596066e+15 4.639854e+18 2.071036e+22 6.124063e+19 6.900551e+13 1.564102e+14 1.869722e+13 1.512895e+16 3.092229e+12 1.208382e+17 1.027465e+13 5.299074e+13 9.087523e+06 6.407730e+12
1.770061e+14 4.917633e+04 2.315355e+08 1.183159e+04 4.183560e+19 5.862257e+15 4.377737e+18 2.114655e+22 6.422073e+19 7.241259e+13 1.704768e+14 1.758188e+13 1.499976e+16 3.049346e+12 1.308515e+17 9.116583e+12 4.376568e+13 9.032507e+06 7.235332e+12
1.980397e+14 4.752930e+04 2.214140e+08 1.249051e+04 4.395524e+19 6.630526e+15 4.424109e+18 2.387402e+22 5.776437e+19 6.911312e+13 1.588766e+14 1.904949e+13 1.549220e+16 2.998192e+12 1.199765e+17 9.095248e+12 5.166619e+13 1.016900e+07 6.624072e+12
2.039802e+14 4.813497e+04 2.368400e+08 1.215660e+04 5.016048e+19 6.085016e+15 4.538465e+18 2.143900e+22 6.352116e+19 6.846246e+13 1.747514e+14 1.971092e+13 1.577815e+16 3.217173e+12 1.089043e+17 1.002389e+13 4.786747e+13 8.980542e+06 6.613234e+12
1.775859e+14 4.617580e+04 2.365848e+08 1.195481e+04 4.151913e+19 6.447967e+15 5.001714e+18 2.365917e+22 6.254046e+19 6.144253e+13 1.709642e+14 1.709995e+13 1.441242e+16 2.960203e+12 1.306687e+17 9.598630e+12 4.616594e+13 1.027789e+07 6.411042e+12
1.943761e+14 5.085518e+04 2.016012e+08 1.186048e+04 4.570036e+19 6.057286e+15 4.254504e+18 2.242090e+22 6.730407e+19 6.206138e+13 1.599544e+14 1.649726e+13 1.336238e+16 3.092180e+12 1.261446e+17 9.692872e+12 5.044866e+13 9.004436e+06 7.040674e+12
2.064876e+14 4.954272e+04 1.954013e+08 1.158219e+04 4.991106e+19 5.783801e+15 4.288897e+18 2.078025e+22 6.536116e+19 6.174805e+13 1.695269e+14 1.861694e+13 1.469339e+16 3.020428e+12 1.257391e+17 1.029843e+13 4.793194e+13 8.769283e+06 6.709090e+12
