1.931624e+14 5.326359e+04 2.163758e+08 1.230088e+04 4.309893e+19 6.062773e+15 4.402187e+18 2.460501e+22 5.627580e+19 6.150583e+13 1.541506e+14 1.766925e+13 1.563293e+16 2.909850e+12 1.236330e+17 9.819693e+12 5.183544e+13 9.148348e+06 6.471125e+12
1.830115e+14 5.212267e+04 1.982215e+08 1.283153e+04 4.532382e+19 6.406164e+15 4.834383e+18 2.144017e+22 5.665234e+19 6.998676e+13 1.842045e+14 1.775876e+13 1.447818e+16 2.749313e+12 1.103142e+17 9.414081e+12 4.732160e+13 8.993892e+06 6.566023e+12
1.886090e+14 5.163152e+04 2.172111e+08 1.236385e+04 4.569533e+19 6.072337e+15 4.655917e+18 2.356889e+22 6.395460e+19 7.188686e+13 1.726727e+14 1.867545e+13 1.325378e+16 3.288290e+12 1.242372e+17 1.091205e+13 4.646261e+13 9.199586e+06 7.139637e+12
2.047049e+14 4.592766e+04 2.372612e+08 1.107344e+04 4.942314e+19 6.606555e+15 5.025976e+18 2.036844e+22 6.393028e+19 7.217443e+13 1.748137e+14 1.814280e+13 1.330647e+16 3.151199e+12 1.227776e+17 9.812022e+12 4.957340e+13 9.689878e+06 6.717309e+12
1.725307e+14 4.785387e+04 2.114656e+08 1.204096e+04 4.786957e+19 6.592768e+15 4.468676e+18 2.164976e+22 5.853077e+19 6.901082e+13 1.677417e+14 1.803696e+13 1.335800e+16 3.052410e+12 1.086512e+17 1.043376e+13 5.021828e+13 9.478425e+06 6.555757e+12
1.770061e+14 5.125400e+04 2.088978e+08 1.228073e+04 4.824240e+19 5.635056e+15 4.421782e+18 2.439160e+22 6.343329e+19 6.887133e+13 1.759044e+14 1.818696e+13 1.363365e+16 2.935286e+12 1.176468e+17 1.034466e+13 5.053622e+13 9.555001e+06 7.004239e+12
1.980397e+14 5.353421e+04 2.291955e+08 1.206109e+04 4.462977e+19 5.920561e+15 4.913779e+18 2.301160e+22 5.638318e+19 6.691728e+13 1.582201e+14 1.920875e+13 1.559436e+16 2.814146e+12 1.192266e+17 1.068427e+13 4.920752e+13 9.525631e+06 7.630937e+12
2.039802e+14 4.826706e+04 2.269879e+08 1.194157e+04 4.433959e+19 6.756376e+15 5.051800e+18 2.285628e+22 6.630183e+19 6.456582e+13 1.739883e+14 1.920190e+13 1.578535e+16 2.979507e+12 1.086881e+17 1.088148e+13 5.165538e+13 1.008332e+07 6.625612e+12
1.775859e+14 4.862470e+04 2.079245e+08 1.230151e+04 4.718919e+19 5.592428e+15 4.769678e+18 2.431827e+22 5.688255e+19 7.269752e+13 1.713021e+14 1.682468e+13 1.344334e+16 2.886735e+12 1.171635e+17 9.939602e+12 4.964510e+13 9.340160e+06 7.334715e+12
1.943761e+14 5.438033e+04 2.217904e+08 1.216513e+04 4.770184e+19 6.155620e+15 4.906728e+18 2.097392e+22 5.761615e+19 6.053998e+13 1.843499e+14 1.988630e+13 1.554031e+16 3.298467e+12 1.217762e+17 9.215433e+12 4.598748e+13 1.006290e+07 7.366340e+12
2.064876e+14 5.562607e+04 2.177455e+08 1.129246e+04 4.223232e+19 6.722781e+15 4.813100e+18 2.023985e+22 6.129744e+19 7.157321e+13 1.790281e+14 1.653532e+13 1.524576e+16 2.777272e+12 1.083934e+17 1.013337e+13 5.165570e+13 1.024040e+07 7.372479e+12
1.803624e+14 5.471011e+04 2.072215e+08 1.174296e+04 4.241074e+19 6.547937e+15 4.769830e+18 2.101152e+22 6.510521e+19 6.316972e+13 1.718835e+14 1.989485e+13 1.503990e+16 2.963825e+12 1.120948e+17 1.095955e+13 4.512315e+13 8.888090e+06 7.594294e+12
1.794481e+14 4.937260e+04 1.991860e+08 1.339095e+04 4.536758e+19 5.911409e+15 5.053780e+18 2.249799e+22 6.607385e+19 6.728755e+13 1.674910e+14 1.673689e+13 1.553354e+16 2.723059e+12 1.297711e+17 9.867829e+12 4.856348e+13 9.770327e+06 6.751932e+12
1.765008e+14 5.180441e+04 2.079061e+08 1.113530e+04 4.265523e+19 6.283656e+15 5.109745e+18 2.238128e+22 5.812617e+19 6.647061e+13 1.770597e+14 1.651418e+13 1.371955e+16 3.061108e+12 1.167246e+17 1.063607e+13 4.711000e+13 9.575272e+06 7.250520e+12
1.807644e+14 4.932472e+04 2.141415e+08 1.116840e+04 4.999587e+19 6.080142e+15 5.043610e+18 2.374620e+22 5.647576e+19 6.702236e+13 1.795536e+14 1.883861e+13 1.455608e+16 3.066272e+12 1.156265e+17 9.874499e+12 4.935280e+13 1.048450e+07 6.540548e+12
2.098313e+14 4.917633e+04 2.228662e+08 1.176653e+04 4.886053e+19 6.278926e+15 4.482511e+18 2.401027e+22 6.526521e+19 6.825144e+13 1.834424e+14 1.976875e+13 1.404567e+16 2.800835e+12 1.221750e+17 1.062107e+13 4.866837e+13 8.753196e+06 7.293404e+12
2.034375e+14 4.752930e+04 2.053839e+08 1.250257e+04 4.595455e+19 6.650496e+15 5.069959e+18 2.111404e+22 6.228615e+19 6.212939e+13 1.800315e+14 1.886799e+13 1.496044e+16 3.124020e+12 1.207328e+17 9.459217e+12 4.785194e+13 9.953908e+06 6.985053e+12
1.789353e+14 4.813497e+04 2.220956e+08 1.350760e+04 4.319106e+19 6.231608e+15 4.652841e+18 2.211896e+22 6.523239e+19 6.327643e+13 1.531125e+14 1.869035e+13 1.387009e+16 2.804296e+12 1.293942e+17 9.821956e+12 5.134693e+13 9.116725e+06 6.918690e+12
