   1.9129320e+14   6.7105110e+19   1.1152060e+17   4.8774830e+13
   1.8108560e+14   6.4341900e+19   1.1087990e+17   4.9291610e+13
   1.8213470e+14   6.4571370e+19   1.1966600e+17   4.6253700e+13
   1.8752940e+14   6.1227970e+19   1.2116870e+17   4.9186940e+13
   1.8680120e+14   6.7022600e+19   1.3121200e+17   4.7483520e+13
   2.1051880e+14   6.0545230e+19   1.2221440e+17   4.8571570e+13
   1.8798400e+14   6.3960760e+19   1.2084100e+17   4.8072080e+13
   2.0191350e+14   6.3549960e+19   1.3035120e+17   4.8198960e+13
   2.0147860e+14   6.2918760e+19   1.3027890e+17   5.2224310e+13
   1.8422340e+14   5.8269970e+19   1.1423830e+17   4.5914130e+13
   1.8562250e+14   6.3950290e+19   1.2459050e+17   4.3859090e+13
   1.8582260e+14   6.6365210e+19   1.3136120e+17   4.7840350e+13
   1.7792140e+14   6.5361490e+19   1.1363620e+17   4.7315230e+13
   2.0960310e+14   6.0860910e+19   1.2539310e+17   4.8075100e+13
   2.0717150e+14   6.6856620e+19   1.2735820e+17   4.4059770e+13
   1.9379640e+14   6.5177830e+19   1.3069950e+17   4.8991530e+13
   1.8436050e+14   6.4485760e+19   1.2870350e+17   5.2894890e+13
   2.0636810e+14   5.7070710e+19   1.1831400e+17   4.5395610e+13
   1.9818610e+14   6.6837250e+19   1.0831080e+17   4.5427310e+13
   1.8732860e+14   6.0314350e+19   1.0901820e+17   5.2645340e+13
   1.9177520e+14   5.9169430e+19   1.0851430e+17   5.0195040e+13
   1.9242320e+14   6.3140470e+19   1.2233740e+17   4.9096210e+13
   2.0789240e+14   6.1303220e+19   1.1738720e+17   4.7051420e+13
   1.9423360e+14   5.8680880e+19   1.1094020e+17   4.9537460e+13
   1.9794730e+14   6.5883210e+19   1.2896150e+17   4.8223410e+13
   1.7435150e+14   5.7734160e+19   1.2793260e+17   4.4245610e+13
   1.8487630e+14   5.8332590e+19   1.2590930e+17   4.6244760e+13
   1.7451020e+14   6.3672880e+19   1.2838190e+17   5.1363310e+13
   1.7923740e+14   6.1442290e+19   1.1783280e+17   4.5071400e+13
   2.0781320e+14   5.6436340e+19   1.2617680e+17   5.2099280e+13
