   1.9129320e+14   5.9169430e+19   1.0937470e+17   4.9887060e+13
   1.8108560e+14   6.3140470e+19   1.1930310e+17   5.1986250e+13
   1.8213470e+14   6.1303220e+19   1.1799360e+17   4.5723050e+13
   1.8752940e+14   5.8680880e+19   1.1988850e+17   4.3878350e+13
   1.8680120e+14   6.5883210e+19   1.0987520e+17   5.0221920e+13
   2.1051880e+14   5.7734160e+19   1.2217390e+17   5.2608030e+13
   1.8798400e+14   5.8332590e+19   1.3190800e+17   4.3600130e+13
   2.0191350e+14   6.3672880e+19   1.1320650e+17   5.2182690e+13
   2.0147860e+14   6.1442290e+19   1.1328550e+17   5.0400560e+13
   1.8422340e+14   5.6436340e+19   1.3128570e+17   5.2590110e+13
   1.8562250e+14   5.7244770e+19   1.2517520e+17   4.6013030e+13
   1.8582260e+14   5.6915870e+19   1.2243500e+17   4.5024520e+13
   1.7792140e+14   6.1425870e+19   1.1733570e+17   4.6489870e+13
   2.0960310e+14   6.2197260e+19   1.2353530e+17   4.6052580e+13
   2.0717150e+14   6.7352600e+19   1.2025840e+17   4.8109410e+13
   1.9379640e+14   6.2734000e+19   1.1033860e+17   4.4640100e+13
   1.8436050e+14   6.2029030e+19   1.1532410e+17   5.0496090e+13
   2.0636810e+14   6.6910720e+19   1.2808860e+17   4.4732720e+13
   1.9818610e+14   6.6873630e+19   1.1239800e+17   4.8881070e+13
   1.8732860e+14   5.8639790e+19   1.2992390e+17   4.8521380e+13
   1.9177520e+14   6.3953690e+19   1.2232310e+17   4.5631160e+13
   1.9242320e+14   6.7429170e+19   1.0857750e+17   4.7977260e+13
   2.0789240e+14   5.8330710e+19   1.1707530e+17   4.7860110e+13
   1.9423360e+14   6.4365650e+19   1.0919280e+17   5.1150140e+13
   1.9794730e+14   6.5374360e+19   1.1123980e+17   4.3559160e+13
   1.7435150e+14   6.7089510e+19   1.1248960e+17   5.0251550e+13
   1.8487630e+14   6.6064940e+19   1.1218170e+17   4.5799580e+13
   1.7451020e+14   6.0731880e+19   1.2942390e+17   4.9747480e+13
   1.7923740e+14   5.5597130e+19   1.2995910e+17   4.9515340e+13
   2.0781320e+14   5.5960240e+19   1.1383900e+17   4.3929360e+13
   2.0827600e+14   5.5701590e+19   1.1797050e+17   5.0310290e+13
   1.9969980e+14   6.2797150e+19   1.1950670e+17   4.6656860e+13
   2.0041190e+14   6.0256130e+19   1.2813880e+17   4.8678560e+13
   1.9003490e+14   5.6946870e+19   1.1519990e+17   5.0555240e+13
   2.0801990e+14   6.6197360e+19   1.1235880e+17   4.5100860e+13
   1.8791590e+14   6.5669250e+19   1.1919380e+17   4.5796790e+13
   1.9851680e+14   6.4630650e+19   1.2987440e+17   4.4670600e+13
   1.9724180e+14   6.5899850e+19   1.2248230e+17   4.4833460e+13
   1.9528270e+14   6.0484870e+19   1.1809920e+17   5.2432250e+13
   1.8085410e+14   6.4767970e+19   1.1793180e+17   5.2744810e+13
   1.9848430e+14   6.2435830e+19   1.1559600e+17   4.4754250e+13
   2.0597960e+14   6.3097350e+19   1.1582180e+17   4.5268140e+13
   2.0286430e+14   5.9208570e+19   1.1815870e+17   4.4347840e+13
   1.8889570e+14   6.2963360e+19   1.2352150e+17   4.4168670e+13
   2.0750470e+14   6.0782850e+19   1.2729830e+17   5.0787140e+13
   2.0229420e+14   6.2175640e+19   1.0907030e+17   4.5407840e+13
   2.0014620e+14   6.1536250e+19   1.2583840e+17   4.7835380e+13
   1.7713190e+14   6.1698660e+19   1.2675260e+17   4.4189860e+13
   2.0744460e+14   6.6851450e+19   1.1405600e+17   4.6575680e+13
   1.8719930e+14   5.8773900e+19   1.3186120e+17   5.2907460e+13
