   1.9129320e+14   6.3950290e+19   1.0851430e+17   4.9051350e+13
   1.8108560e+14   6.6365210e+19   1.2233740e+17   4.3539390e+13
   1.8213470e+14   6.5361490e+19   1.1738720e+17   4.6947010e+13
   1.8752940e+14   6.0860910e+19   1.1094020e+17   4.3786130e+13
   1.8680120e+14   6.6856620e+19   1.2896150e+17   4.4606980e+13
   2.1051880e+14   6.5177830e+19   1.2793260e+17   4.5108150e+13
   1.8798400e+14   6.4485760e+19   1.2590930e+17   4.4984660e+13
   2.0191350e+14   5.7070710e+19   1.2838190e+17   5.1898760e+13
   2.0147860e+14   6.6837250e+19   1.1783280e+17   5.2113380e+13
   1.8422340e+14   6.0314350e+19   1.2617680e+17   4.5649270e+13
   1.8562250e+14   5.9169430e+19   1.2163350e+17   4.7305990e+13
   1.8582260e+14   6.3140470e+19   1.2292220e+17   4.7921980e+13
   1.7792140e+14   6.1303220e+19   1.1534640e+17   5.1383460e+13
   2.0960310e+14   5.8680880e+19   1.2266120e+17   4.6194950e+13
   2.0717150e+14   6.5883210e+19   1.1841330e+17   4.5055710e+13
   1.9379640e+14   5.7734160e+19   1.2112660e+17   4.7796500e+13
   1.8436050e+14   5.8332590e+19   1.1988100e+17   5.2079420e+13
   2.0636810e+14   6.3672880e+19   1.2019740e+17   4.9115190e+13
   1.9818610e+14   6.1442290e+19   1.3023570e+17   4.7357590e+13
   1.8732860e+14   5.6436340e+19   1.1449960e+17   4.7290480e+13
   1.9177520e+14   5.7244770e+19   1.0937470e+17   4.6353790e+13
   1.9242320e+14   5.6915870e+19   1.1930310e+17   4.6444350e+13
   2.0789240e+14   6.1425870e+19   1.1799360e+17   4.7381430e+13
   1.9423360e+14   6.2197260e+19   1.1988850e+17   4.9531930e+13
   1.9794730e+14   6.7352600e+19   1.0987520e+17   5.1046400e+13
   1.7435150e+14   6.2734000e+19   1.2217390e+17   4.3737000e+13
   1.8487630e+14   6.2029030e+19   1.3190800e+17   5.0460980e+13
   1.7451020e+14   6.6910720e+19   1.1320650e+17   5.0827580e+13
   1.7923740e+14   6.6873630e+19   1.1328550e+17   4.5736250e+13
   2.0781320e+14   5.8639790e+19   1.3128570e+17   5.2876140e+13
   2.0827600e+14   6.3953690e+19   1.2517520e+17   4.9887060e+13
   1.9969980e+14   6.7429170e+19   1.2243500e+17   5.1986250e+13
   2.0041190e+14   5.8330710e+19   1.1733570e+17   4.5723050e+13
   1.9003490e+14   6.4365650e+19   1.2353530e+17   4.3878350e+13
   2.0801990e+14   6.5374360e+19   1.2025840e+17   5.0221920e+13
   1.8791590e+14   6.7089510e+19   1.1033860e+17   5.2608030e+13
   1.9851680e+14   6.6064940e+19   1.1532410e+17   4.3600130e+13
   1.9724180e+14   6.0731880e+19   1.2808860e+17   5.2182690e+13
   1.9528270e+14   5.5597130e+19   1.1239800e+17   5.0400560e+13
   1.8085410e+14   5.5960240e+19   1.2992390e+17   5.2590110e+13
