   1.9129320e+14   5.9806320e+19   1.2037270e+17   5.2422470e+13
   1.8108560e+14   5.9870780e+19   1.2077940e+17   5.0263850e+13
   1.8213470e+14   5.7325060e+19   1.3048910e+17   5.0443110e+13
   1.8752940e+14   6.7532680e+19   1.2191580e+17   4.7831250e+13
   1.8680120e+14   6.6749260e+19   1.2424680e+17   5.2358010e+13
   2.1051880e+14   6.2439870e+19   1.0943630e+17   4.7297890e+13
   1.8798400e+14   5.9399710e+19   1.1604250e+17   4.9966100e+13
   2.0191350e+14   6.6490390e+19   1.0953590e+17   4.9645190e+13
   2.0147860e+14   6.3854230e+19   1.1250310e+17   4.9152100e+13
   1.8422340e+14   6.0356020e+19   1.3043940e+17   4.5520460e+13
